,1,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
accuracy,0.5158594266533304,0.5152590612878873,0.5120051126895012,0.5116105218894548,0.5083920563741191,0.5121550249200327,0.5107584525453104,0.5089157917744859,0.5132912472274356,0.5113773727766634,0.5038374511760141,0.5090869931522902,0.5086943817570297,0.5126617558034297,0.5143590556916372,0.5170577658936887,0.5177852806766251,0.5165979750918377,0.5147221396063996,0.5098027852312044,0.5055883593420498,0.5057914163040392,0.4989285097067803,0.5033141176745163,0.5042648158534305
precision,0.5148697045845783,0.513291672866141,0.5114176245210728,0.5113026562919238,0.5051883953292404,0.5133700532620749,0.510119478943732,0.509017614298666,0.5127820451272204,0.5139907389056053,0.5016961600335734,0.5064593612048819,0.5078336594658338,0.5081151588558651,0.5077012139498982,0.5116072548962828,0.5161835654559878,0.5136847216704189,0.5112880539728706,0.5094939537496967,0.5042735042735043,0.5056657045262614,0.4986079347718007,0.5033859101549437,0.5032236644818575
recall,0.4439004418362647,0.3635549310617371,0.4870426829268293,0.47591546217962727,0.6349729917840553,0.4211805762691642,0.446330099377783,0.4443141189604737,0.468097344526767,0.37974734095659,0.7503072779099872,0.5948456621468783,0.48840919288100104,0.6566646598434678,0.6855457646389994,0.6148081986799522,0.45454961867027005,0.5241430566190712,0.4853854771361646,0.46356538711776185,0.5059202180143777,0.46545462983374136,0.5783670315221278,0.42198523571461943,0.5498385133870062
f1,0.4767584602136353,0.4256382311512323,0.4989326267350007,0.4929748257853805,0.562694001783308,0.46272826327388317,0.47609760700832787,0.47447012397099547,0.48942187220332917,0.4367870649660854,0.6013182851813427,0.5471057475966457,0.49793205974473165,0.5729173232482404,0.5833702882483369,0.5584801483604485,0.4834099558532501,0.5188611940964016,0.49800017415029174,0.48544575234966697,0.5050955189923889,0.48472765936880763,0.5355340656054595,0.4591053501080188,0.5254993625159371
roc_auc,0.5154132821598137,0.513472944710398,0.51194749158448,0.5115312019998087,0.5088701040248924,0.5119349406917967,0.5105095997986209,0.5087789777510914,0.513141535431016,0.5110982035571249,0.5044802430991682,0.5093475014114375,0.5086466977864039,0.513298495739065,0.5157325951701331,0.5176790681325643,0.5173285303021125,0.5166386539166291,0.5144838996501261,0.509693448522399,0.5055892279602153,0.5057444924333074,0.4990144494810974,0.503236369023137,0.5043328743899749
gini_index,0.030826564319627492,0.0269458894207959,0.023894983168960104,0.023062403999617453,0.017740208049784822,0.02386988138359336,0.021019199597241744,0.017557955502182754,0.026283070862032076,0.02219640711424975,0.008960486198336337,0.01869500282287495,0.017293395572807846,0.026596991478130105,0.03146519034026629,0.035358136265128515,0.03465706060422491,0.03327730783325822,0.028967799300252173,0.0193868970447979,0.011178455920430652,0.01148898486661487,-0.0019711010378051785,0.006472738046273907,0.008665748779949745
