,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,mean
rtn_180,14.824533983041823,10.169015741278999,9.55503617940532,5.2950463605165785,8.721190110979832,0.0,1.7768472185431345,6.8359439802209065,10.147477746996984,11.83679526530522,12.996832277417123,9.08833397616629,18.70901263250517,0.0,3.8217174709809623,9.529699576665667,11.68443610370851,8.244778345334772,3.1158812465844603,4.5248699083879265,5.20080370603861,7.192162375453123,0.5838766849122021,0.0,25.742330356918366,7.983864849894481
rtn_16,4.70982975394552,3.514158259858131,0.0,1.0387487150494283,2.625120190468378,4.949906070780641,3.7422149302200993,21.20652944360417,19.045021703421753,14.71186792584971,8.260804005468133,10.08416600678974,8.695968360141366,17.761862737102266,12.066383819129562,4.961257565758715,0.3351606440457017,2.669416593297967,13.100673379880341,3.242704500117324,16.364830624510862,11.641394577297437,0.002796202386236776,3.9950154058759035,16.415513572439476,8.205653799497554
rtn_19,7.399349291524345,0.0,4.375188996823953,10.45001442547709,17.478856566884023,7.778362236034662,0.0,0.0,6.921789811735631,25.381170747295375,0.0,6.2077127115303785,18.767488101491207,25.694003965659466,9.32312737884397,7.192381066108745,5.379869660362762,8.646517597437667,6.724646412688983,1.1726688779938612,4.876290247080881,8.11549217128954,11.819704742683394,22.18531998946566,16.58868229803501,9.299145491857862
rtn_17,4.0950965438821925,4.4023347983792345,4.629753407121634,0.4899816942450338,2.8125761533051903,2.28227201002942,4.107456037209724,23.67716084504365,0.0,23.88920801696511,12.761896611206414,15.794587184748734,7.272114846653216,15.693114802597075,11.136023493080636,5.597238221037951,4.622470413966325,5.917380788947449,0.0,0.6753048030645126,8.188315111010835,19.530979805126403,23.77754845366306,32.003873179426385,39.159842345601206,10.900661182652454
rtn_160,16.998088396203418,3.035364293404576,19.100280471317795,12.110554384322082,14.777773587639635,8.490339263078408,8.708388495895711,18.8517286874233,4.760868028868263,22.461091174256584,17.72256203305806,15.371825716914378,18.780195377850614,8.160037234225863,2.07051696064826,7.731809437852081,0.0,1.7982907490467637,2.6023338605961928,4.5466785138586605,13.144114237976078,0.14134156690180186,21.92891433598507,43.00019075817952,0.0,11.451731502620126
rtn_220,11.107082757280976,4.0619969207896425,4.738838415289675,15.282740783597083,23.605896268294384,9.90526767028092,10.176533867342053,16.80759937925166,10.727491618604885,0.0,12.148829821755188,28.46987030326083,26.52877705892038,7.299825853092634,9.390432344659859,22.21469594772945,3.1810831921461022,8.131368811640638,11.980312810297997,5.255958438820993,18.835859238936955,0.0,11.427913047098682,11.82639244493545,5.0391550243077905,11.525756880733368
rtn_15,19.207671255110423,5.2922046640634886,16.677156570734574,2.4136657147439857,6.3282653631981,3.1672714863017317,4.6027114953823185,29.72344216556644,25.749823808113998,20.016885619095547,13.306238743172994,15.473533900504453,0.0,10.266232338663114,6.0624951573028545,0.0,1.3490348361688256,0.7121914861664668,1.5899075199032018,2.0600210165779047,11.300075752959545,29.969021777834982,18.511943368875727,29.94048284037308,16.075023673064575,11.591812022155132
rtn_11,13.624400291640047,7.549120248029231,15.353170675112148,5.09278199196443,0.0,16.867832463441633,21.460512583911104,26.71006300738426,10.620262452304909,29.10636282945852,10.236494090086255,18.370662755431155,2.1481192956118864,16.90983827202425,13.752343666151093,12.025660834112086,7.512349098918157,7.084660927877652,2.6785753232801004,4.38298712565482,13.223847376628461,14.625377510032857,10.30478207958247,10.731935540919483,17.171818785944648,12.301758369020067
rtn_140,20.6441890406048,25.173656593847415,15.157909461428925,7.35901238269349,17.47831905972606,9.020786719234408,12.645122160227594,34.82867554598481,23.59396872902882,20.39151424377817,11.623483343945678,16.638914418799146,19.535159082084352,9.471799780483966,0.0,1.9968104253179322,9.20765569896594,10.838290064185065,8.092621924411207,9.159054439630586,25.412440270794374,11.614357397710242,0.0,3.937051285900585,6.083672350819186,13.196178576784114
rtn_18,17.136746199426696,12.367839790476545,10.715143452912812,0.0,4.964647993244052,5.3110174581576155,5.853879446881046,19.492252063854153,7.226845343791129,27.11052113020761,7.29561506291631,0.0,22.580304120290354,12.751074561759662,7.81280565327405,6.634039377122005,6.640590295834024,21.53608418961954,35.80738014106764,5.922661509316367,18.78600968043115,7.567617067972094,24.55587720318581,25.640041744244233,19.497292425625595,13.328251436464416
rtn_200,34.06361119062859,13.325469861522015,16.28165834421389,21.98500138416272,21.927412702797238,17.243593520684225,17.689609503981245,21.33179690386581,7.889147757634344,23.742056728307947,6.485862586282552,8.11827357069634,18.259375061554234,5.070148187556433,2.9951036989100315,4.671421933050186,2.692483370464781,0.0,0.5727860325351319,3.793387833030694,13.766833647443294,7.246161197737361,21.46598971927357,29.09851314328835,24.9075272342068,13.784929004553113
rtn_12,10.645686571775807,3.529785202484121,8.790576808526591,9.056318904973187,21.374262756273883,1.9811394717969166,4.61070268584353,20.50711473207099,15.878808260800467,13.243022077390753,25.689345517418943,31.19665512134744,19.218411339112127,22.917281663921635,8.447222165321536,4.188778811537317,5.252690765383535,3.1963145424256494,4.920042824021037,3.8677799260844323,19.970244034723194,34.217184718014174,19.23593510122846,36.24289855894805,12.921749413532774,14.443998078998261
