,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,mean
rtn_19,0.0,1.9448540308445308,1.566244484183319,2.0820691754221037,0.0,1.607427138643569,1.0394657782248349,2.891387151569775,4.7798907625408456,3.918913690121158,4.7828528762461735,5.357562188091808,2.4772859228375648,6.442927706093825,0.8099087698909908,4.249705256985219,1.7175661434289116,3.9928586351264643,10.089530160417635,0.4466396968441618,1.3399041836820644,7.689439196829417,0.8645992395891313,9.09382586909895,8.171770587860172,3.4942651457829044
rtn_2,3.6736213523678263,0.0,0.0,0.7766243831983866,0.9898144746193882,0.9037201029826066,0.6994750456952138,4.911218800968015,0.0,5.292881331148268,5.388770261359832,5.23319613794944,5.14474858910529,8.03487836390026,3.625292560299347,5.384945152264673,4.499929628626188,6.0366351449209255,6.026434613885654,0.19791317957935198,0.7470261679372038,2.8348070763664093,5.751522979430871,12.73792837036873,11.297740554950316,4.007564970876968
rtn_180,2.550979318620975,3.032804858731806,4.970002285975652,2.5033014035635275,7.026487972032305,4.377856632334959,0.9201927229484902,5.996167135207339,6.253036802016218,11.039952033579619,9.740891928463265,10.392923732254335,1.890455894947622,6.900408744143396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.693451850798104,1.6426948392753264,9.307756813074427,13.081432153373951,4.412831884853651
rtn_20,4.917028867501112,2.4876500153685663,1.4823794085306405,0.0,2.220723151373683,0.0,0.0,0.33195531821583857,0.9009186443312472,2.8512660383354103,0.9327997618537482,2.0009487239414185,5.037542990234925,3.1194933082467733,2.5067107694319577,9.083672244865852,9.711881890114476,20.748560914612618,17.338269545153878,6.03794240659721,5.237866063848739,0.0,4.170231238827546,11.027389666731343,4.339684254256868,4.659396608894954
rtn_200,2.7615919493085066,2.992561629847828,2.2795580728925664,6.036203209355311,6.056130479255902,2.066757627887809,2.2450609697688657,0.0,5.10874508332356,8.46344262508087,3.1769831453023976,0.28770237915052294,5.893913992331129,15.98797518102905,5.1618756774534775,7.7326466322006695,10.826163661989833,10.385980503612625,7.131362065825854,1.8641117759585513,0.5051201640727206,1.1277217131190493,1.4312040323969193,12.14806008397364,4.178619778734465,5.0339796973548845
rtn_18,4.3321544897242,8.187117444926342,7.105746054172934,5.15002473883326,12.208293816723163,7.001357355663809,8.489943805775841,9.382814003143078,6.29010023562242,10.194808350268831,9.98853021083126,10.88097614040193,14.585640870457977,11.231139818538617,5.9792319115834,16.38086602952851,12.761409211776767,9.219060200069878,10.925454363152188,8.543335901021976,6.287625607624341,18.393525512566804,7.322266412237548,17.366082137804074,23.047216063705307,10.45018882744618
rtn_7,18.06886190305281,20.910959963771198,18.574060907205293,17.104851223983086,14.620524955120535,2.162565897111571,15.82648013549015,21.663421350077744,9.806557225459068,0.3064487837184773,5.116891556182366,3.4304934166698433,3.261121111134799,0.0,12.887691093370387,31.35519578997764,16.42521686634768,11.231991657644212,12.387357168266167,15.8291255407288,15.667956411416231,12.560264100891722,0.0,0.0,0.30558564413620676,11.180144908070242
rtn_8,18.37725324233189,22.649951447678216,16.377606955648233,20.414248340168935,19.316239551435977,5.6988898663790035,19.661217184132514,20.162314126590733,11.142328020499642,0.0,0.0,0.0,0.0,5.596403943207913,13.453165369444356,35.03819759115265,14.493848234924005,7.882443420456679,11.415304984045894,16.90132478522623,16.00896736404208,15.639444125854377,9.358553847755225,4.261674496051514,0.0,12.15397507588104
rtn_60,19.958181119785195,18.495533232527144,16.9213529317845,22.893552885762524,18.81529379982891,3.9887496072808597,16.724896033115712,25.490878771204226,6.848048355529114,6.948589547644647,9.14686077363982,5.824156313343718,8.247653499815875,5.644335682477612,7.959114977627035,31.817527507536198,15.6898980003597,10.22326306749139,11.313558451729415,18.46875675338572,18.29084015858674,6.112623537700834,12.143556980135772,9.750907158992314,0.669784057052133,13.135516528173483
rtn_17,8.115238890091957,11.560041432105221,12.517813547092791,9.816513670400564,10.917791336517706,6.9026791019978315,11.597120082956051,12.349692978576416,11.536894236046377,13.75716701167186,12.60615937602902,16.349257696725942,16.857167283270623,15.066579599138896,13.675917637645005,22.299989205904712,11.170562927118919,14.718565153349989,18.73867828301802,11.420031546327479,11.02151135588208,18.060744142689575,12.707367265838354,14.775998314730488,14.500724235186508,13.321608252412496
rtn_220,15.345209821340921,12.044507717692515,12.489593709960628,20.72717127439768,14.101268245759572,9.097572793321252,13.104231061009274,16.676307596421747,21.531916434403268,19.82653900654251,8.677425916740171,9.545278874031409,10.401557008803854,16.06145628386741,13.046416630641827,19.372379026265982,15.488802297289602,11.800427999701562,10.239364769553045,5.277164598752064,11.560558610907863,11.70235932559559,10.06785827593074,13.31335722081582,18.212997954738555,13.588468898179395
rtn_160,12.652087575724797,15.80543187666925,14.663766553699933,14.8300121830302,13.263874037462118,10.81353946798161,17.5329888872166,19.281165127905314,16.416687671908804,14.262571290920247,18.557095781199195,22.0117502353546,4.224652665777476,20.085306829925496,15.769645541121802,19.020442950125812,9.981085018891006,6.63022875281591,12.203532402820437,9.112297391463278,13.111856057810737,27.310008909916775,19.296818598511905,22.47348253069,16.50691177358572,15.43268960450116
rtn_6,24.09270636761466,25.90450974418127,23.048934546883924,21.613433831338472,20.879335432536195,6.662383117490081,16.314997316668517,28.34630936132394,19.852208197298044,14.869977663697181,9.400190542640841,5.60472652966433,8.51078747104867,10.184763507860442,11.38878965078431,28.494921729180078,22.33365610641631,16.017826870189666,11.449387159373671,21.72584070886711,20.418102692618206,10.03990475036031,6.343312168808953,8.038894943697962,8.176555311207975,15.988498228870045
