,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,mean
rtn_11,20.0,19.148936170212767,8.88888888888889,6.521739130434782,9.523809523809524,10.526315789473685,24.59016393442623,35.55555555555556,17.391304347826086,34.48275862068966,15.0,17.02127659574468,12.121212121212121,39.6551724137931,29.41176470588235,8.108108108108109,24.56140350877193,18.75,9.333333333333334,25.0,29.032258064516128,51.724137931034484,25.0,28.571428571428573,27.586206896551722,21.90023096846775
rtn_140,49.09090909090909,51.06382978723404,4.444444444444445,17.391304347826086,26.19047619047619,28.07017543859649,24.59016393442623,42.22222222222222,8.695652173913043,31.03448275862069,7.5,48.93617021276596,24.242424242424242,22.413793103448278,22.058823529411764,8.108108108108109,15.789473684210526,10.9375,29.333333333333332,36.76470588235294,22.580645161290324,0.0,28.125,10.714285714285714,41.37931034482759,24.467089348205086
rtn_9,30.90909090909091,29.78723404255319,22.22222222222222,21.73913043478261,19.047619047619047,28.07017543859649,18.0327868852459,20.0,23.91304347826087,24.137931034482758,12.5,17.02127659574468,12.121212121212121,25.862068965517242,42.64705882352941,17.56756756756757,21.05263157894737,25.0,5.333333333333333,14.705882352941176,51.61290322580645,51.724137931034484,46.875,25.0,13.793103448275861,24.82701637747055
rtn_8,30.90909090909091,14.893617021276595,28.88888888888889,15.217391304347826,33.333333333333336,36.8421052631579,31.147540983606557,51.111111111111114,45.65217391304348,0.0,0.0,29.78723404255319,39.39393939393939,39.6551724137931,35.294117647058826,21.62162162162162,33.333333333333336,34.375,30.666666666666668,27.941176470588236,12.903225806451612,13.793103448275861,6.25,0.0,31.03448275862069,25.761773053230364
rtn_19,38.18181818181818,17.02127659574468,6.666666666666667,21.73913043478261,42.857142857142854,29.82456140350877,29.508196721311474,26.666666666666668,36.95652173913044,37.93103448275862,0.0,19.148936170212767,45.45454545454545,44.827586206896555,30.88235294117647,17.56756756756757,15.789473684210526,28.125,18.666666666666668,19.11764705882353,12.903225806451612,20.689655172413794,15.625,25.0,44.827586206896555,25.839130347415693
rtn_7,20.0,29.78723404255319,13.333333333333334,50.0,16.666666666666668,33.333333333333336,18.0327868852459,37.77777777777778,28.26086956521739,24.137931034482758,17.5,19.148936170212767,6.0606060606060606,32.758620689655174,39.705882352941174,14.864864864864865,21.05263157894737,29.6875,8.0,11.764705882352942,25.806451612903224,65.51724137931035,46.875,53.57142857142857,13.793103448275861,27.09747621000435
rtn_20,32.72727272727273,6.382978723404255,0.0,34.78260869565217,11.904761904761905,1.7543859649122806,36.0655737704918,60.0,52.17391304347826,37.93103448275862,12.5,42.5531914893617,15.151515151515152,18.96551724137931,17.647058823529413,24.324324324324323,35.08771929824562,23.4375,25.333333333333332,11.764705882352942,54.83870967741935,37.93103448275862,31.25,32.142857142857146,55.172413793103445,28.47289639811649
rtn_200,52.72727272727273,42.5531914893617,33.333333333333336,21.73913043478261,61.904761904761905,31.57894736842105,32.78688524590164,26.666666666666668,26.08695652173913,37.93103448275862,17.5,17.02127659574468,15.151515151515152,36.206896551724135,20.58823529411765,14.864864864864865,17.54385964912281,14.0625,36.0,20.58823529411765,61.29032258064516,34.48275862068966,40.625,28.571428571428573,37.93103448275862,31.189444313269128
rtn_10,30.90909090909091,51.06382978723404,46.666666666666664,23.91304347826087,0.0,29.82456140350877,42.622950819672134,33.333333333333336,56.52173913043478,62.06896551724138,12.5,19.148936170212767,27.272727272727273,20.689655172413794,20.58823529411765,28.37837837837838,43.85964912280702,23.4375,40.0,19.11764705882353,64.51612903225806,31.03448275862069,50.0,7.142857142857143,44.827586206896555,33.17751858622223
rtn_100,40.0,14.893617021276595,40.0,41.30434782608695,33.333333333333336,19.29824561403509,34.42622950819672,40.0,39.130434782608695,20.689655172413794,32.5,51.06382978723404,30.303030303030305,13.793103448275861,33.8235294117647,21.62162162162162,15.789473684210526,45.3125,18.666666666666668,23.529411764705884,67.74193548387096,31.03448275862069,37.5,71.42857142857143,44.827586206896555,34.48046423293682
rtn_220,30.90909090909091,25.53191489361702,15.555555555555555,32.608695652173914,61.904761904761905,36.8421052631579,32.78688524590164,42.22222222222222,56.52173913043478,24.137931034482758,52.5,55.319148936170215,36.36363636363637,31.03448275862069,23.529411764705884,31.08108108108108,19.29824561403509,28.125,28.0,32.35294117647059,58.064516129032256,24.137931034482758,43.75,21.428571428571427,27.586206896551722,34.863682999790264
rtn_40,58.18181818181818,21.27659574468085,17.77777777777778,21.73913043478261,26.19047619047619,24.56140350877193,50.81967213114754,64.44444444444444,36.95652173913044,41.37931034482759,30.0,44.680851063829785,9.090909090909092,51.724137931034484,42.64705882352941,51.351351351351354,54.3859649122807,21.875,24.0,19.11764705882353,32.25806451612903,48.275862068965516,40.625,28.571428571428573,44.827586206896555,36.27032048372141
rtn_240,38.18181818181818,55.319148936170215,40.0,73.91304347826087,45.23809523809524,14.035087719298245,37.704918032786885,73.33333333333333,43.47826086956522,20.689655172413794,22.5,68.08510638297872,9.090909090909092,53.44827586206897,60.294117647058826,43.24324324324324,56.14035087719298,70.3125,33.333333333333336,52.94117647058823,54.83870967741935,27.586206896551722,31.25,3.5714285714285716,17.24137931034483,41.83080393299441
rtn_60,78.18181818181819,29.78723404255319,35.55555555555556,39.130434782608695,30.952380952380953,31.57894736842105,47.540983606557376,44.44444444444444,41.30434782608695,55.172413793103445,30.0,34.04255319148936,45.45454545454545,51.724137931034484,45.588235294117645,32.432432432432435,50.87719298245614,37.5,53.333333333333336,2.9411764705882355,35.483870967741936,27.586206896551722,84.375,57.142857142857146,62.06896551724138,43.36796272671677
rtn_5,45.45454545454545,53.191489361702125,57.77777777777778,21.73913043478261,16.666666666666668,29.82456140350877,72.1311475409836,42.22222222222222,32.608695652173914,44.827586206896555,22.5,46.808510638297875,33.333333333333336,31.03448275862069,69.11764705882354,41.891891891891895,43.85964912280702,48.4375,40.0,30.88235294117647,80.64516129032258,68.96551724137932,31.25,35.714285714285715,55.172413793103445,43.842262740212064
rtn_4,32.72727272727273,25.53191489361702,28.88888888888889,32.608695652173914,52.38095238095238,45.6140350877193,45.90163934426229,48.888888888888886,65.21739130434783,27.586206896551722,35.0,31.914893617021278,69.6969696969697,37.93103448275862,64.70588235294117,60.810810810810814,63.1578947368421,43.75,41.333333333333336,47.05882352941177,87.09677419354838,51.724137931034484,15.625,46.42857142857143,41.37931034482759,45.718372900909834
rtn_80,36.36363636363637,48.93617021276596,64.44444444444444,52.17391304347826,40.476190476190474,61.40350877192982,55.73770491803279,48.888888888888886,63.04347826086956,37.93103448275862,30.0,44.680851063829785,63.63636363636363,46.55172413793103,61.76470588235294,0.0,35.08771929824562,29.6875,38.666666666666664,51.470588235294116,58.064516129032256,44.827586206896555,50.0,57.142857142857146,31.03448275862069,46.08058124084342
rtn_6,63.63636363636363,70.2127659574468,64.44444444444444,45.65217391304348,38.095238095238095,56.14035087719298,36.0655737704918,60.0,56.52173913043478,41.37931034482759,17.5,48.93617021276596,54.54545454545455,44.827586206896555,39.705882352941174,41.891891891891895,45.6140350877193,42.1875,29.333333333333332,36.76470588235294,45.16129032258065,65.51724137931035,62.5,46.42857142857143,72.41379310344827,49.019016636669996
rtn_3,52.72727272727273,38.297872340425535,37.77777777777778,82.6086956521739,69.04761904761905,66.66666666666667,73.77049180327869,57.77777777777778,76.08695652173913,37.93103448275862,45.0,63.829787234042556,51.515151515151516,72.41379310344827,67.6470588235294,41.891891891891895,61.40350877192982,56.25,45.333333333333336,47.05882352941177,54.83870967741935,58.62068965517241,46.875,42.857142857142854,75.86206896551724,56.9635649662192
rtn_2,83.63636363636364,87.23404255319149,100.0,100.0,69.04761904761905,73.6842105263158,72.1311475409836,35.55555555555556,82.6086956521739,96.55172413793103,67.5,78.72340425531915,72.72727272727273,84.48275862068965,73.52941176470588,60.810810810810814,71.9298245614035,60.9375,41.333333333333336,45.588235294117645,64.51612903225806,37.93103448275862,75.0,53.57142857142857,100.0,71.56122008416928
rtn_1,100.0,100.0,57.77777777777778,89.1304347826087,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,58.62068965517241,96.22115608862235
